subject_id,game_master,treatment,session,ll_E,post_E,ll_L1,post_L1,ll_L2,post_L2,ll_L3,post_L3,ll_D1,post_D1,ll_D2,post_D2,ll_S,post_S,t_hat,posterior_entropy,max_posterior,w_deep,cat,margin_L1_L2,margin_L2_L3
03_13,8,Baseline,3,-68.63210085992019,4.816870655052551e-05,-70.30837499189008,9.010904333377e-06,-59.80959655322852,0.32683602620884294,-71.82485076480329,1.977749661241299e-06,-59.403389495494096,0.49061791808767446,-60.51585774299893,0.16128893863909644,-62.54515021279391,0.021197959703840943,D1,1.0914478309941475,0.49061791808767446,0.5093730710079921,shallow,-0.3268270153045096,0.3268340484591817
03_13,9,Baseline,3,-69.3639781276956,9.123823262891813e-05,-72.77263695270771,3.0186665726374112e-06,-60.3555616357401,0.7455597209856453,-72.70781347857226,3.220828664846602e-06,-63.25099540718374,0.041210845754690965,-61.62147674754156,0.210233775417912,-65.90561388230269,0.002898180113885327,L2,0.6960656577622311,0.7455597209856453,0.9587861355787364,deep,-0.7455567023190727,0.7455565001569804
03_13,10,Baseline,3,-69.5610987329356,4.8039671797503774e-05,-71.49666357242135,6.9341766707318245e-06,-61.4710550840162,0.15669723989561396,-69.95205285564697,3.2494571435109135e-05,-62.11425556223945,0.08236124981293619,-61.52120597979249,0.14903253524986995,-60.10893003515757,0.6118215066216764,S,1.0812450032948817,0.6118215066216764,0.9176318160103929,deep,-0.15669030571894324,0.15666474532417884
03_13,11,Baseline,3,-67.22566048828021,0.0007086036508279798,-69.90469665773462,4.8630950760732086e-05,-61.194619280505414,0.2948840633150702,-69.90812081748072,4.8464715387383334e-05,-62.179290608680716,0.110157476349839,-60.51615264016141,0.581173254970686,-64.31782989823242,0.012979506047428724,D2,0.9809924740233875,0.581173254970686,0.8897938926994002,deep,-0.2948354323643095,0.29483559859968284
03_13,12,Baseline,3,-67.87098437837193,0.0003106017481824662,-68.77044616361499,0.00012634923179762975,-60.766107180006735,0.3782795446794232,-69.3950413614234,6.765725256581869e-05,-61.38074125846243,0.20458824126250694,-60.717720532558765,0.39703328001796223,-63.72650061378396,0.01959432580756169,D2,1.140466469080996,0.39703328001796223,0.7952854095056955,deep,-0.3781531954476256,0.3782118874268574
03_13,13,Baseline,3,-70.58318168245512,3.304429685779867e-05,-70.71163959799263,2.9060825800827262e-05,-60.93150746607175,0.5137660097080804,-71.51610482459319,1.2999694383639969e-05,-62.387276115307166,0.11982103787125949,-61.3091290180321,0.35218139719970226,-64.52310501469438,0.014156450403915596,L2,1.024995368045271,0.5137660097080804,0.8801499013029397,deep,-0.5137369488822796,0.5137530100136968
03_13,14,Baseline,3,-67.24503157218696,0.0007607535632320272,-73.14599750242344,2.0820303394953086e-06,-60.33885032332272,0.7595570561273502,-72.98611675479214,2.4429938869530347e-06,-63.39761671560895,0.03565784041620124,-61.68029639572334,0.19859932843076802,-65.28139836078692,0.005420496438221971,L2,0.6826016575741579,0.7595570561273502,0.9643400775534592,deep,-0.7595549740970108,0.7595546131334633
03_13,15,Baseline,3,-68.34998404982892,0.0003228583702959999,-72.36582574418358,5.820417826439424e-06,-60.601189785309224,0.7486358850555606,-73.06177045147444,2.902078903254751e-06,-62.980227938709845,0.06935335872829951,-62.047093113765,0.17632861804857736,-65.54224179204492,0.005350557300536886,L2,0.7384947523186721,0.7486358850555606,0.9306408208538741,deep,-0.7486300646377341,0.7486329829766573
03_13,16,Baseline,3,-67.16134778790834,0.0005432396864642397,-69.0721120234411,8.038168876320419e-05,-60.601189785309224,0.3837354403378095,-69.63203754276914,4.5918169077745047e-05,-61.58051487233972,0.14411740367038006,-60.502367775064656,0.42359396552683554,-62.68236901374433,0.04788365092066968,D2,1.1613930878629037,0.42359396552683554,0.8558022146408567,deep,-0.38365505864904625,0.38368952216873176
03_14,1,Baseline,3,-65.96884679842161,0.9705005487446252,-86.43517334884496,1.2548248179811036e-09,-69.47299396270027,0.029185289665455878,-77.1051530922215,1.4143582013077733e-05,-79.93957016870112,8.309745392670931e-07,-74.07590090343048,0.0002925141793791343,-77.85655445976775,6.671599162371815e-06,E,0.13483274152608238,0.9705005487446252,0.9999991677706357,deep,-0.02918528841063106,0.0291711460834428
03_14,2,Baseline,3,-65.80556452110578,0.8458049005594828,-89.84263465331901,3.076828414076444e-11,-67.50904682476464,0.15397748883858303,-77.67570787266746,5.917420611525913e-06,-79.152929377045,1.350775864835097e-06,-74.10657634751925,0.00020998417517814836,-80.48027367192925,3.581995116050321e-07,E,0.4316010956296297,0.8458049005594828,0.999998649193367,deep,-0.15397748880781476,0.1539715714179715
03_14,3,Baseline,3,-63.39227308714724,0.9837062965231206,-89.73090526032904,3.5821423281579854e-12,-67.50904682476464,0.016031469523290716,-75.25103092076593,6.96101167035068e-06,-79.04119998405503,1.572616587633929e-07,-71.65048524861321,0.0002548997908519378,-78.72436133633238,2.1588582546741793e-07,E,0.08461917489123849,0.9837062965231206,0.999999842734759,deep,-0.016031469519708574,0.016024508511620364
03_14,4,Baseline,3,-64.8996502743668,0.9852332682754625,-89.91660005820285,1.3452897183495701e-11,-69.11049437384696,0.014614794451341163,-77.06019895513394,5.15560788490468e-06,-80.14836406320951,2.3502107778880193e-07,-73.71340131457718,0.00014647908774360105,-81.3952742825335,6.754303724475777e-08,E,0.07777588974681487,0.9852332682754625,0.9999997649654695,deep,-0.014614794437888266,0.014609638843456257
03_14,5,Baseline,3,-64.4174251679489,0.9745443999777788,-89.80030535432122,9.229046422024922e-12,-68.07273038868468,0.02519548618870455,-76.27618300156759,6.896179241199788e-06,-79.11060007804721,4.051695929899926e-07,-72.67563732941488,0.00025252574331206665,-79.45635733186437,2.8673214112177116e-07,E,0.12005984836448062,0.9745443999777788,0.9999995948211777,deep,-0.025195486179475503,0.02518859000946335
03_14,6,Baseline,3,-65.38722809348103,0.9745389634443374,-87.99557279583088,1.4795166546917538e-10,-69.0425333142168,0.025195345634715177,-77.24598592709971,6.896140770598486e-06,-79.38741279463287,8.102074759145909e-07,-73.645440254947,0.0002525243345874889,-77.47948257084363,5.460090161845409e-06,E,0.12013200665281566,0.9745389634443374,0.9999991896445726,deep,-0.025195345486763512,0.025188449493944578
03_14,7,Baseline,3,-62.89681453754311,0.9649728754621888,-85.98094252258208,9.103443527214737e-11,-66.22030745773326,0.03476485881522295,-74.75557237116179,6.828448157143944e-06,-75.27004454978601,4.082155914829533e-06,-71.15185403627352,0.00025084012220714735,-77.34044213681437,5.149052747941819e-07,E,0.15340566919666918,0.9649728754621888,0.9999959177530507,deep,-0.03476485872418851,0.034758030367065804
03_14,8,Baseline,3,-62.89681453754311,0.9649728754621888,-85.98094252258208,9.103443527214737e-11,-66.22030745773326,0.03476485881522295,-74.75557237116179,6.828448157143944e-06,-75.27004454978601,4.082155914829533e-06,-71.15185403627352,0.00025084012220714735,-77.34044213681437,5.149052747941819e-07,E,0.15340566919666918,0.9649728754621888,0.9999959177530507,deep,-0.03476485872418851,0.034758030367065804
03_14,9,Baseline,3,-62.11480912123929,0.996843073700729,-87.7076718937201,7.65222475758637e-12,-67.96961518656423,0.0028570433424617405,-73.63943359185178,9.85248953035739e-06,-77.24470585873661,2.6779109480413273e-07,-70.25837154773716,0.00028968270739250046,-78.4533722830363,7.996113908738516e-08,E,0.022367308344879426,0.996843073700729,0.9999997322012526,deep,-0.0028570433348095157,0.002847190852931383
03_14,10,Baseline,3,-62.36045160737927,0.9940345354272051,-89.29448948653229,1.995710061836178e-12,-67.48388656514113,0.005920003216252734,-75.68733917802405,1.6203459215667218e-06,-79.31041015319069,4.326413332583256e-08,-72.39981167756696,4.338731679884214e-05,-77.06053434637293,4.104276926979188e-07,E,0.036778022230586654,0.9940345354272051,0.999999956733871,deep,-0.005920003214257024,0.005918382870331167
03_14,11,Baseline,3,-61.88825358928294,0.9922776985322894,-86.46036242080619,2.1139852678541943e-11,-66.82315746490254,0.007135619912858213,-73.0717474521591,1.3794423582213281e-05,-75.85275664629376,8.549222311662553e-07,-69.3471349639569,0.0005718501093532049,-77.39932898886576,1.8207854584020109e-07,E,0.047400266497783804,0.9922776985322894,0.9999991450566288,deep,-0.00713561989171836,0.007121825489275999
03_14,12,Baseline,3,-64.94026277201341,0.9508503357716925,-86.18009703052613,5.672432663853334e-10,-68.05991631689102,0.04200140750092095,-72.77216427206167,0.0003773640809757577,-75.90819239991502,1.639837632911555e-05,-69.8883560226541,0.006748116466098459,-76.85263983484528,6.377236739954424e-06,E,0.21803006844278622,0.9508503357716925,0.9999836010564276,deep,-0.04200140693367768,0.04162404341994519
03_14,13,Baseline,3,-66.05123800639744,0.8047155004450119,-87.78163729860394,2.9393402696993e-10,-67.47807963709641,0.1931847854961069,-74.58268769747163,0.00015866489305312804,-78.51594932645895,3.10661204650249e-06,-72.08098657782662,0.001936225051924463,-79.10878241322695,1.717207923420615e-06,E,0.5060003177113308,0.8047155004450119,0.99999689309402,deep,-0.1931847852021729,0.19302612060305377
03_14,14,Baseline,3,-64.74130251774824,0.5286704499893031,-88.18778058141578,3.471434642416396e-11,-64.85720787272841,0.4708124949542934,-75.30546266181095,1.3653015387839084e-05,-77.49807530514177,1.5240141796259493e-06,-71.70491698965823,0.0004999489918515176,-77.26242119260881,1.929000270150752e-06,E,0.6956289787235795,0.5286704499893031,0.999998475951106,deep,-0.47081249491957905,0.47079884193890553
03_14,15,Baseline,3,-65.31251430549047,0.9552294305411989,-87.94134951307565,1.420788496040885e-10,-68.42873961209324,0.042339745144548836,-74.63387939263365,8.548507034697485e-05,-77.6144272181424,4.339650953260482e-06,-71.32447674184027,0.0023396213889438017,-78.76154302443418,1.3780619293712665e-06,E,0.19267838751836683,0.9552294305411989,0.999995660206968,deep,-0.04233974500246999,0.04225426007420186
03_14,16,Baseline,3,-61.90157589835101,0.9741275719181531,-86.48176289035223,2.0586203477873083e-11,-65.5465398866347,0.025446501911784297,-73.03827358194741,1.4190885151677066e-05,-76.10796601379232,6.589599211122294e-07,-69.67300326515999,0.0004107029421031519,-76.67607946529719,3.733623005659035e-07,E,0.12232925555598018,0.9741275719181531,0.9999993410194927,deep,-0.025446501891198094,0.02543231102663262
03_15,1,Baseline,3,-58.56440777308538,0.9949196711578823,-74.21736373823119,1.5841475007626976e-07,-72.23874117399886,1.145777996807996e-06,-63.86450223223624,0.0049657658842336945,-73.16397471982857,4.542308789030123e-07,-68.3600233334134,5.54123071636085e-05,-68.3249161757766,5.739222709461895e-05,E,0.032540059792353165,0.9949196711578823,0.9999993873543711,deep,-9.873632467317263e-07,-0.004964620106236887
03_15,2,Baseline,3,-58.401125495769556,0.9975501856712607,-77.62482504270524,4.468771193171912e-09,-70.27479403606323,6.954501846918933e-06,-64.4350570126822,0.002390185414052277,-72.37733392817245,8.494631693647953e-07,-68.39069877750215,4.576339135928435e-05,-70.41295382280238,6.05708954068004e-06,E,0.017499482236673455,0.9975501856712607,0.99999914606806,deep,-6.950033075725761e-06,-0.0023832309122053578
03_15,3,Baseline,3,-58.12279682140992,0.9975243662179595,-77.51309564971527,3.782890142366804e-09,-71.34227541586269,1.8104098575535125e-06,-64.14534282037958,0.0024174918492598932,-72.26560453518248,7.190848917491507e-07,-68.06957043819504,4.7763332277212706e-05,-69.87591113541288,7.84532286405727e-06,E,0.017639633029466393,0.9975243662179595,0.9999992771322181,deep,-1.8066269674111456e-06,-0.00241568143940234
03_15,4,Baseline,3,-57.495211249030575,0.998182068416551,-77.69879044758908,1.6784437962400503e-09,-71.87624158514556,5.670320993893465e-07,-63.81954809514869,0.0017888963166989525,-73.37276861433696,1.2696213413877505e-07,-67.9975237445601,2.7422901251832613e-05,-71.3958850666666,9.166928207235541e-07,E,0.013444119707403467,0.998182068416551,0.9999998713594219,deep,-5.653536555931065e-07,-0.0017883292845995633
03_15,5,Baseline,3,-57.401161189812484,0.997530206123139,-77.97067079090725,1.1633262829224547e-09,-71.22665264718307,9.87623478746611e-07,-63.42370718878214,0.00241750600222063,-72.72317967637447,2.2113524917243283e-07,-67.34793480659759,4.776361190279548e-05,-70.01594018396517,3.3143406833160086e-06,E,0.01756636000739846,0.997530206123139,0.9999997777014247,deep,-9.864601524636886e-07,-0.0024165183787418837
03_15,6,Baseline,3,-57.9827890681448,0.9974991804087364,-75.77776318521711,1.8648911280595174e-08,-71.80828052551539,9.87592761156506e-07,-64.00533506711446,0.0024174308116646464,-72.61181734576031,4.421873263067513e-07,-67.92956268492992,4.7762126333563275e-05,-68.26420695032031,3.4178224266525425e-05,E,0.01790997437373793,0.9974991804087364,0.9999995391637624,deep,-9.68943849875911e-07,-0.00241644321890349
03_15,7,Baseline,3,-56.11345558772656,0.9975247118424373,-75.1605630818876,5.3317525141430645e-09,-69.60713474455153,1.3762371119421356e-06,-62.136001586696224,0.0024174926868778864,-69.11552917643314,2.2500638925669905e-06,-66.05705654177612,4.7915126465622945e-05,-68.09411251251508,6.248711462090534e-06,E,0.01763705777529106,0.9975247118424373,0.9999977446043548,deep,-1.3709053594279926e-06,-0.0024161164497659444
03_15,8,Baseline,3,-56.55985689200634,0.9975330497771929,-77.08202956552662,1.2197222455803063e-09,-70.75225113379095,6.843035440297191e-07,-62.582402890976,0.0024175128937921173,-73.17584017014308,6.063137877630011e-08,-66.5034578460559,4.791552697018542e-05,-70.6269546954938,7.756473998629337e-07,E,0.017527689138775615,0.9975330497771929,0.9999999381488991,deep,-6.830838217841388e-07,-0.0024168285902480876
03_15,9,Baseline,3,-58.49507680610114,0.9962885861841388,-77.62482504270524,4.902764757117004e-09,-68.6003996382639,4.070982271183166e-05,-64.13496756116463,0.0035400689548171537,-72.07033247956325,1.2668538789339596e-06,-67.53144184115855,0.00011856095360068517,-69.92710737129264,1.080232808766137e-05,E,0.025307450526744837,0.9962885861841388,0.9999987282433562,deep,-4.070491994707454e-05,-0.003499359132105322
03_15,10,Baseline,3,-53.84000932134361,0.999949474671839,-77.22224551861844,7.001674250188755e-11,-68.64841170674053,3.704849877214863e-07,-64.04791038773799,3.6875927429170606e-05,-70.93359263461896,3.7698940743371917e-08,-65.08271203785068,1.3101900746737096e-05,-69.62698219249671,1.392460398394098e-07,E,0.0005825838100153331,0.999949474671839,0.9999999622310425,deep,-3.704149709789844e-07,-3.650544244144912e-05
03_15,11,Baseline,3,-54.62938020664663,0.9952181166486652,-74.38811845289233,2.611002474834408e-09,-71.19012674590032,6.392598594720572e-08,-59.97666223487378,0.004738306993889182,-70.67838326712038,1.0664114611607102e-07,-64.71814752609927,4.134493344297955e-05,-67.7182433117027,2.0582458682255488e-06,E,0.030577298215556,0.9952181166486652,0.9999998907478516,deep,-6.131498347237132e-08,-0.004738243067903235
03_15,12,Baseline,3,-53.09121945623945,0.9988668614622753,-76.00020641771131,1.1226929146193272e-10,-67.04095681799154,8.734009197939761e-07,-59.90416145738823,0.0010982077104301079,-68.82982041422663,1.4598897394540953e-07,-63.4155371105974,3.2787886153407235e-05,-66.7892017361904,1.1234389780193823e-06,E,0.008984191807668957,0.9988668614622753,0.9999998538987568,deep,-8.732886505025141e-07,-0.0010973343095103138
03_15,13,Baseline,3,-58.6467989810612,0.936319468337899,-75.56382768799016,4.211645761857644e-08,-70.243826848395,8.607932331052194e-06,-61.34203683748637,0.06322620644500088,-71.7403538775864,1.927371414157158e-06,-66.36510900780954,0.00041629826345125,-69.08416181929205,2.74495334463714e-05,E,0.23983360840134776,0.936319468337899,0.9999980305121285,deep,-8.565815873433617e-06,-0.06321759851266982
03_15,14,Baseline,3,-57.977352320291686,0.9683440520284372,-75.32948214292233,2.8190024806778604e-08,-67.46768506514708,7.318642726543713e-05,-61.42432297394602,0.030833963581508507,-70.08199102838954,5.358606825390253e-06,-65.34855059176148,0.0006091986818561305,-66.86127080289012,0.0001342124840824665,E,0.14489437054872933,0.9683440520284372,0.9999946132031498,deep,-7.315823724063035e-05,-0.03076077715424307
03_15,15,Baseline,3,-58.014823418134185,0.962898963082805,-75.61679176448193,2.1834487146757546e-08,-71.08773868541188,2.0234186847515147e-06,-61.286480394668445,0.03653576014047365,-70.7320836312899,2.8876515323389282e-06,-65.50185103384325,0.0005395180012311481,-68.75633118285927,2.0825870786024696e-05,E,0.16166591291613208,0.962898963082805,0.9999970905139806,deep,-2.001584197604757e-06,-0.0365337367217889
03_15,16,Baseline,3,-58.57297486861271,0.9914166428985285,-77.66048494273673,5.089274858959596e-09,-67.88529454601351,8.952970541543864e-05,-63.71819069868015,0.005777199459267399,-69.8661112548195,1.2351206683784258e-05,-64.49086638504262,0.0026677711707348544,-68.78253988048922,3.650047009498751e-05,E,0.055478888920923904,0.9914166428985285,0.999987643704041,deep,-8.952461614057968e-05,-0.00568766975385196
03_16,1,Baseline,3,-67.162485068561,5.2064679606571826e-05,-69.50103691475358,5.022535762052323e-06,-57.39492736907843,0.9089491979241068,-64.07217588248814,0.0011445833580271223,-66.53588578889195,9.742531299656033e-05,-65.0061909256071,0.00044979005398468504,-59.71519362888499,0.0893019161355162,L2,0.3151963442213029,0.9089491979241068,0.9998975521512413,deep,-0.9089441753883447,0.9078046145660796
